Date,SP500Returns,HousePriceIndex,RetailTrade,IRSpread,BuildingPermits,ConsumerSentiment,AvgWeeklyHoursProd,FutureNewOrders,DollarIndex,ThreemonthsIR,FiveyearsIR,TenyearsIR,ThirtyyearsIR,IndProdInd,DispPersIncome,RealGDP,ManTradeSales,InvToSales,AvgDurUnem,YOYCoreCPI,PrimeLendRate,ConsumerDebtToIncome,CommNndLoansAllBanks,OutstandingLoans,HousePriceIndex_pct_change,RetailTrade_pct_change,BuildingPermits_pct_change,ConsumerSentiment_pct_change,AvgWeeklyHoursProd_pct_change,FutureNewOrders_pct_change,ThreemonthsIR_pct_change,FiveyearsIR_pct_change,TenyearsIR_pct_change,ThirtyyearsIR_pct_change,IndProdInd_pct_change,DispPersIncome_pct_change,ManTradeSales_pct_change,InvToSales_pct_change,AvgDurUnem_pct_change,PrimeLendRate_pct_change,CommNndLoansAllBanks_pct_change,OutstandingLoans_pct_change,RealGDP_pct_change,Indicator,Type
2003-05-01,0.05089870966417798,284.3122448113686,87.8523548961878,3.5,1835,92.1,40.2,50.6,-0.04033341824604553,1.09,2.3,3.37,4.59,90.4697,10261.2,13811.772857783575,1140606,1.372,19,0.015263157894736867,4.25,12.212194186658008,921.3472,4074.5058,0.003891969956458574,0.002052510688924203,0.0177481974486966,0.07093023255813957,0.0024937655860348684,0.045454545454545414,-0.018018018018018056,-0.19298245614035092,-0.13367609254498714,-0.08200000000000007,-2.3869697970957393e-4,0.00783782191054283,0.008770758360610253,-0.010814708002883866,-0.020618556701030855,0,-0.010623998714832661,0.005535905946828956,0.005142661197789611,0.07407522300000002,Expansion
2003-06-01,0.011322214525161467,285.6601298098971,88.7693097223019,3.9199999999999995,1875,89.7,40.3,58.1,0.015653543979421203,0.89,2.46,3.54,4.81,90.5899,10291.2,13891.987846800153,1151283,1.358,19.9,0.014721345951629994,4,12.150746241274186,915.9126,4087.6824,0.004740861581332023,0.01043745301076604,0.021798365122615904,-0.026058631921824005,0.0024875621890545485,0.14822134387351782,-0.1834862385321101,0.06956521739130439,0.05044510385756684,0.04793028322440085,0.0013286216269092765,0.002923634662612473,0.009360813462317319,-0.010204081632653073,0.047368421052631504,-0.05882352941176472,-0.00589853640408311,0.0032339136687449255,0.005807725759939153,0.082416374,Expansion
2003-07-01,0.01622370241149307,287.57,89.4533192188016,4.619999999999999,1885,90.9,40.1,60.2,0.02280160383822638,0.94,3.38,4.49,5.56,91.0614,10415.5,13970.157,1160035,1.347,19.7,0.01522309711286085,4,12.11426,917.5605,4139.1445,0.006685812932220703,0.007705472743220421,0.005333333333333412,0.013377926421404673,-0.004962779156327479,0.03614457831325302,0.05617977528089879,0.3739837398373984,0.268361581920904,0.155925155925156,0.0052047744836898335,0.012078280472636704,0.007601953646497073,-0.00810014727540509,-0.01005025125628134,0,0.0017991891366053725,0.012589554413523052,0.0056269235232486725,0.09118236299999999,Expansion
2003-08-01,0.017873203376464364,290.2057940244658,90.530618683113,4.34,1966,89.3,40.2,55.6,0.012488378702532499,0.96,3.46,4.45,5.3,90.8452,10487.7,14036.72013647405,1159559,1.342,19.2,0.013082155939298845,4,12.118894785566544,908.8521,4157.3207,0.009165747555258896,0.012043146902982471,0.04297082228116711,-0.017601760176017667,0.0024937655860348684,-0.07641196013289042,0.02127659574468077,0.02366863905325456,-0.008908685968819552,-0.046762589928057485,-0.002374222228079037,0.006931976381354676,-4.1033244686583537e-4,-0.0037119524870080634,-0.025380710659898442,0,-0.00949081831661247,0.004391293901433002,0.004764666315063781,0.10036913,Expansion
2003-09-01,-0.01194436452074521,293.1218250795794,89.7566338285899,4.140000000000001,1961,87.7,40.5,62.9,-0.053516820662932174,0.93,2.85,3.96,5.07,91.4453,10369.1,14090.256219875946,1164276,1.342,19.5,0.012545739675901668,4,12.149879867023456,897.8695,4147.8681,0.010048148986535388,-0.008549426324283793,-0.0025432349949134903,-0.017917133258678497,0.00746268656716409,0.13129496402877683,-0.03124999999999989,-0.17630057803468202,-0.11011235955056187,-0.04339622641509422,0.006605742515840118,-0.011308485177875083,0.004067925823524332,0,0.015625,0,-0.012084034354984619,-0.0022737240357715294,0.003814002336826716,0.109972424,Expansion
2003-10-01,0.05496148638401066,295.72,89.3232648922104,4.34,2012,89.6,40.6,51.2,-0.0012923532857803677,0.94,3.27,4.33,5.28,91.5595,10408.4,14131.379,1167027,1.342,19.3,0.01305483028720622,4,12.184712,884.191,4099.2089,0.008863805756242238,-0.004828266367554623,0.026007139214686337,0.021664766248574496,0.0024691358024691024,-0.18600953895071537,0.010752688172043001,0.1473684210526316,0.09343434343434343,0.041420118343195256,0.0012488340024034983,0.0037901071452681734,0.002362841800397808,0,-0.01025641025641022,0,-0.015234396535353967,-0.01173113484490984,0.0029185260709487792,0.11998779599999998,Expansion
2003-11-01,0.007128503847885437,297.57791242410167,90.4269298736966,4.32,1918,93.7,40.9,56.1,-0.027175713560583015,0.91,3.38,4.34,5.23,92.1763,10470.9,14161.662781505409,1171540,1.339,19.9,0.010943199583116181,4,12.204660782186922,882.802,4124.9257,0.006282674232725771,0.012355851331878887,-0.046719681908548694,0.0457589285714286,0.00738916256157629,0.095703125,-0.031914893617021156,0.03363914373088672,0.002309468822170757,-0.009469696969696906,0.006736602974022343,0.006004765381806942,0.0038670913355045577,-0.0022354694485843263,0.031088082901554293,0,-0.0015709275484595553,0.006273600742816576,0.0021430167222469265,0.130410611,Expansion
2003-12-01,0.05076554100123931,298.9759032051185,89.934048780194,4.300000000000001,1987,92.6,40.7,49.9,-0.036470469310170284,0.93,3.25,4.27,5.23,92.2532,10479,14186.52408851088,1168227,1.344,19.8,0.010931806350858997,4,12.206087179520878,880.2049,4194.0334,0.004697898340735973,-0.005450600768941549,0.03597497393117832,-0.011739594450373647,-0.004889975550122161,-0.11051693404634588,0.0219780219780219,-0.038461538461538436,-0.016129032258064613,0,8.342708483635164e-4,7.735724722803816e-4,-0.002827901736176308,0.0037341299477222645,-0.005025125628140614,0,-0.0029418827777917267,0.016753683587561463,0.0017555358709668845,0.14123604200000003,Expansion
2004-01-01,0.017276387006114557,300.37,89.9788408306806,4.21,1952,103.8,40.9,49.4,0.003221341537536393,0.9,3.17,4.16,5.11,92.4067,10472.7,14212.34,1162401,1.35,19.9,0.011434511434511352,4,12.189125,875.6789,4208.5261,0.004662906876227613,4.980544198123216e-4,-0.017614494212380483,0.12095032397408212,0.004914004914004844,-0.01002004008016033,-0.032258064516129115,-0.024615384615384595,-0.025761124121779777,-0.02294455066921608,0.0016638989216632982,-6.012024048095421e-4,-0.004987044469953239,0.0044642857142858094,0.005050505050504972,0,-0.005141984553823753,0.003455551879963492,0.0018197488918394455,0.15245907700000003,Expansion
2004-02-01,0.012208973273589496,302.16477850135,90.4485344351914,4.07,1966,94.4,41,56.1,0.001261479401197585,0.94,3.01,3.99,5.01,92.9687,10491.3,14244.144293059871,1171414,1.346,20.1,0.012467532467532516,4,12.15746778938947,872.2755,4236.6414,0.005975225559643027,0.005220045070314594,0.0071721311475410054,-0.09055876685934483,0.0024449877750611915,0.13562753036437258,0.04444444444444429,-0.050473186119873836,-0.04086538461538458,-0.019569471624266255,0.006081810085199368,0.00177604629178707,0.007753778601360395,-0.002962962962962945,0.01005025125628145,0,-0.003886584454644293,0.006680557357123362,0.0022377942731366396,0.16407452099999997,Expansion
