Date,SP500Returns,HousePriceIndex,RetailTrade,IRSpread,BuildingPermits,ConsumerSentiment,AvgWeeklyHoursProd,FutureNewOrders,DollarIndex,ThreemonthsIR,FiveyearsIR,TenyearsIR,ThirtyyearsIR,IndProdInd,DispPersIncome,RealGDP,ManTradeSales,InvToSales,AvgDurUnem,YOYCoreCPI,PrimeLendRate,ConsumerDebtToIncome,CommNndLoansAllBanks,OutstandingLoans
1984-03-01,0.013497994568928862,NA,56.6229228215869,2.799999999999999,1725,101,40.7,67.8,-2.3391033138409068e-4,9.72,12.28,12.53,12.52,53.6314,5605.1,NA,625030.688,1.427,19.1,0.050916496945010215,11.5,NA,431.677,1173.2553
1984-04-01,0.005465573804868784,121.03,57.4505144799657,3.139999999999999,1776,96.1,40.8,54.5,0.034471985380814196,9.72,12.57,12.82,12.86,53.9491,5643.8,7617.547,628493.328,1.434,18.9,0.051724137931034475,12,10.607963,439.8088,1193.1479
1984-05-01,-0.05935644999644263,NA,57.7138856172918,4.09,1741,98.1,40.7,57.7,0.007916186730369423,9.75,13.76,13.91,13.84,54.2396,5652.5,NA,633458.815,1.438,18.8,0.05257836198179966,12.5,NA,447.2546,1210.7591
1984-06-01,0.01746921253797651,NA,58.4264715758985,3.7200000000000006,1814,95.5,40.6,39.4,0.019223524284186944,9.92,13.72,13.84,13.64,54.4288,5690.2,NA,639093.221,1.43,18.1,0.053427419354838745,13,NA,452.7539,1222.6509
1984-07-01,-0.01645116278337999,122.17,57.2872435746609,2.469999999999999,1605,96.6,40.6,43.7,0.03691470853202361,10.4,12.85,12.91,12.87,54.5865,5697.4,7690.985,635680.084,1.449,18,0.05210420841683372,13,10.719033,457.0019,1238.0131
1984-08-01,0.10633206275502305,NA,56.8060953929642,1.879999999999999,1530,99.1,40.5,48,-0.00679447269843092,10.63,12.77,12.79,12.51,54.653,5736.2,NA,635520.152,1.467,17.3,0.05294705294705304,13,NA,459.2385,1244.2182
1984-09-01,-0.0034796437746430486,NA,57.4470703098493,2.0599999999999987,1523,100.9,40.5,40.6,0.051450159603076084,10.22,12.48,12.47,12.28,54.4949,5777,NA,634736.996,1.475,17,0.052736318407960114,12.75,NA,461.8,1254.6898
1984-10-01,-6.026489848531824e-5,123.15,57.5056129129605,2.630000000000001,1490,96.3,40.5,57.4,-0.007861768732054908,9.01,11.59,11.79,11.64,54.4772,5755.4,7754.117,637399.98,1.48,16.7,0.05148514851485153,12,10.878463,469.586,1274.869
1984-11-01,-0.015112252757234157,NA,58.4918549251052,3.1400000000000006,1643,95.7,40.4,45.6,0.019263665682516917,8.44,11.25,11.58,11.58,54.6594,5780.3,NA,643058.503,1.473,17,0.048275862068965614,11.25,NA,470.6649,1279.1076
1984-12-01,0.02237439146137188,NA,58.134520375061,3.6899999999999995,1626,92.9,40.5,49.9,0.015146396983950261,7.85,11.08,11.55,11.54,54.6892,5815.5,NA,643827.697,1.475,16.8,0.04911591355599221,10.75,NA,474.1411,1296.5213
1985-01-01,0.074085144879061815,124.89,58.4625300429496,3.16,1660,96,40.3,48.1,0.008252459178369032,8.05,10.77,11.17,11.21,54.6505,5813.6,7829.26,642219.498,1.477,15.9,0.044878048780487845,10.5,11.220536,474.0146,1305.2297
1985-02-01,0.008628781143773745,NA,58.7558660762037,3.4000000000000004,1662,93.7,40.1,52.6,0.050353607580188475,8.5,11.55,11.91,11.9,54.8169,5759.7,NA,644406.496,1.478,15.9,0.0476653696498055,10.5,NA,477.2288,1319.2439
1985-03-01,-0.002870013357380019,NA,58.7781668537269,3.460000000000001,1727,93.7,40.4,52.7,-0.07000817106145074,8.18,11.29,11.65,11.64,54.8978,5733,NA,650047.248,1.463,16.1,0.04748062015503862,10.5,NA,481.3345,1328.1841
1985-04-01,-0.0045942764398476665,126.78,59.4265487641902,3.630000000000001,1664,94.6,40.5,51.2,0.003485748923449883,7.85,10.91,11.41,11.48,54.7833,5828.1,7898.194,649380.868,1.468,16.4,0.045323047251687676,10.5,11.310744,478.8807,1328.2037
1985-05-01,0.054051053171872754,NA,59.6875749312828,3.4400000000000004,1709,91.8,40.4,41.6,-0.012291222691206749,7.14,9.68,10.28,10.58,54.8704,5970.2,NA,656903.987,1.45,15.3,0.04514889529298749,10,NA,481.5334,1341.0233
1985-06-01,0.012134017217609872,NA,59.1891565950526,3.6400000000000006,1716,96.5,40.5,24.1,-0.011767929042554415,6.83,9.65,10.25,10.47,54.8401,5844.8,NA,646038.811,1.479,15.5,0.044019138755980736,9.5,NA,481.8983,1353.2417
1985-07-01,-0.004847578686028364,128.75,59.1825570899084,3.419999999999999,1697,94,40.4,35.9,-0.060635096517762554,7.28,9.98,10.57,10.7,54.5582,5857.2,8018.809,647278.913,1.481,15.5,0.04190476190476189,9.5,11.595799,489.5051,1368.7984
1985-08-01,-0.011994516153305157,NA,59.9201319197643,3.3400000000000007,1808,92.4,40.6,32.1,0.0068483318828620465,7.14,9.74,10.28,10.48,54.7381,5852.9,NA,659042.751,1.458,15.3,0.04174573055028463,9.5,NA,490.4385,1374.398
1985-09-01,-0.03472407796416055,NA,61.4949939140893,3.5300000000000002,1916,92.1,40.6,31.7,-0.043994226714780704,7.04,9.73,10.31,10.57,54.9416,5877.9,NA,660810.881,1.451,15.3,0.03969754253308122,9.5,NA,495.357,1387.37
1985-10-01,0.04250881433975384,130.18,59.4913762466494,3.089999999999999,1743,88.4,40.7,25.9,-0.02066300411228439,7.19,9.47,10.01,10.28,54.7538,5907,8078.415,654718.259,1.47,15.3,0.040489642184557306,9.5,11.72557,494.2537,1394.1247
1985-11-01,0.06506158752802071,NA,59.5042101805576,2.6999999999999993,1692,90.9,40.7,28.2,-0.034005727135062336,7.16,9.07,9.59,9.86,54.939,5915.8,NA,659509.852,1.464,15.7,0.044172932330826864,9.5,NA,498.541,1411.2574
1985-12-01,0.04506109259594493,NA,59.9729269183252,2.2199999999999998,1794,93.9,40.9,26.6,-0.012240971473573503,7.05,8.49,9,9.27,55.4945,5951.1,NA,655986.286,1.474,15.1,0.04307116104868913,9.5,NA,496.5386,1417.4555
1986-01-01,0.0023665278415681,132.71,60.3336363562387,2.37,1847,95.6,40.7,41.4,-0.015713607773478078,6.97,8.53,9.08,9.34,55.7802,5961.6,8153.829,665846.179,1.452,14.8,0.04481792717086841,9.5,11.739687,499.3987,1427.4312
1986-02-01,0.07148927694536433,NA,59.8804073564426,1.25,1767,95.9,40.7,34.3,-0.05299535186789062,7.02,7.91,8.13,8.27,55.3994,5992.4,NA,662058.599,1.467,15.2,0.04178272980501396,9.5,NA,501.623,1435.7133
1986-03-01,0.052793919026916214,NA,59.7920261780755,1.1000000000000005,1780,95.1,40.7,31.6,0.024678449345178377,6.34,7.19,7.39,7.44,55.0001,6053.6,NA,662704.671,1.471,14.6,0.04070305272895469,9,NA,507.1912,1453.7834
1986-04-01,-0.014148137651271764,135.49,60.3947629115877,1.37,1858,96.2,40.5,26.4,-0.052154012078595935,6.1,7.17,7.38,7.47,55.0641,6076.8,8190.552,676048.783,1.449,14.7,0.04151291512915134,8.5,11.812105,508.4741,1462.8665
1986-05-01,0.05022928753007316,NA,61.10317070309,1.4400000000000004,1797,94.8,40.7,17.6,0.05135550822283719,6.3,7.82,8.05,7.74,55.1705,6082.8,NA,669565.217,1.459,14.7,0.03952205882352944,8.5,NA,507.6531,1466.7786
1986-06-01,0.014109520579514312,NA,60.9441579606113,1.2800000000000002,1790,99.3,40.7,29.3,-0.0502085005495958,5.96,7.23,7.35,7.24,54.9588,6078.3,NA,673860.516,1.452,15.2,0.03941338221814861,8.5,NA,513.4692,1476.6404
1986-07-01,-0.05868283062801527,137.55,61.0963309718766,1.67,1780,97.7,40.6,32.4,-0.031986380862051855,5.79,7.02,7.34,7.46,55.2944,6110.2,8268.935,677842.299,1.446,15.2,0.04021937842778778,8,11.91714,513.3756,1487.5125
1986-08-01,0.07119260696240493,NA,61.6650370325062,2.04,1726,94.9,40.7,27.3,-0.014901897307461165,5.17,6.4,6.95,7.21,55.2029,6119.3,NA,678805.694,1.442,15.5,0.04007285974499086,7.5,NA,517.4136,1501.1108
1986-09-01,-0.08543860593077224,NA,65.050868850468,2.3999999999999995,1686,91.9,40.7,24,0.002912693789345111,5.2,6.98,7.45,7.6,55.3511,6124.9,NA,694909.256,1.405,15.4,0.041818181818181754,7.5,NA,517.0901,1505.5666
1986-10-01,0.05472933000559688,139.68,62.2152037000016,2.41,1675,95.6,40.6,20.5,0.0237024456380448,5.2,6.76,7.34,7.61,55.5857,6121.2,8313.338,685095.058,1.428,15.2,0.040723981900452566,7.5,12.062025,517.8783,1509.2104
1986-11-01,0.02147719110545432,NA,61.8143105230807,2.0200000000000005,1644,91.4,40.7,34.9,-0.030657994801628785,5.39,6.65,7.15,7.41,55.803,6125.2,NA,682995.641,1.432,15,0.03780378037803778,7.5,NA,525.2814,1533.6692
1986-12-01,-0.02828827129328193,NA,64.3732729188617,1.8200000000000003,1903,89.1,40.8,26.2,-0.022092107667902483,5.67,6.81,7.23,7.49,56.3441,6135.8,NA,697294.264,1.398,15,0.037701974865349985,7.5,NA,554.5081,1580.7077
1987-01-01,0.13176689624451354,142.46,59.8941776668564,1.8800000000000008,1690,90.4,40.8,32.4,-0.035914278124844934,5.6,6.71,7.18,7.48,56.1259,6159.5,8375.274,675280.859,1.45,14.9,0.03574620196604106,7.5,11.931285,549.6702,1578.2132
1987-02-01,0.036923618943399905,NA,62.6536788933224,2.0300000000000002,1689,90.2,41.2,29.4,-0.006008401702299215,5.45,6.71,7.19,7.48,56.8779,6192.1,NA,699638.654,1.404,14.7,0.035650623885918,7.5,NA,546.991,1579.009
1987-03-01,0.02638986517706421,NA,62.8539122329862,2.1999999999999993,1704,90.8,41,19.8,-0.021660295755383974,5.61,7.02,7.51,7.81,56.9516,6200,NA,700310.112,1.411,14.9,0.0364444444444445,7.5,NA,549.5636,1587.3614
1987-04-01,-0.011450212076096977,144.67,63.0875690031357,2.919999999999999,1601,92.8,40.8,16.9,-0.012048182349416181,5.53,7.82,8.21,8.45,57.3177,5967.2,8465.63,698299.547,1.42,14.8,0.03897254207263057,7.75,12.067256,548.4225,1606.5477
1987-05-01,0.00603419715117548,NA,62.9086989772766,2.9700000000000006,1500,91.1,41,16.8,0.019074368999908886,5.68,8.15,8.49,8.65,57.6774,6209.1,NA,697134.333,1.429,14.9,0.040671971706454535,8.25,NA,553.8334,1611.5309
1987-06-01,0.04791449056364372,NA,63.4971404102038,2.7799999999999994,1522,91.5,40.9,20.1,0.003682111190000281,5.73,8.02,8.38,8.51,57.9875,6200.8,NA,700613.474,1.425,14.9,0.039682539682539764,8.25,NA,554.2448,1617.4072
1987-07-01,0.04822369736842114,146.34,63.7473909387148,2.8200000000000003,1516,93.7,41,21.6,0.016916376752768025,6.07,8.21,8.66,8.89,58.379,6218.1,8539.075,706689.595,1.411,14.2,0.039543057996485054,8.25,11.939659,552.4122,1621.7064
1987-08-01,0.03495883970427616,NA,64.6538482541568,2.92,1511,94.4,40.9,24.2,-0.024751988929231583,6.25,8.52,9,9.17,58.8171,6244.2,NA,703573.473,1.415,14.4,0.03940455341506133,8.25,NA,554.4995,1630.9348
1987-09-01,-0.024166165221327973,NA,63.5791728872723,3.179999999999999,1514,93.6,40.8,27.9,0.012844225236333662,6.61,9.21,9.63,9.79,59.0391,6244.3,NA,711327.604,1.405,14.2,0.04013961605584648,8.75,NA,565.0854,1658.765
1987-10-01,-0.21763041614888423,147.3,63.1969478310739,3.76,1447,89.3,41.1,22.9,-0.04991374657603731,5.27,8.37,8.88,9.03,59.834,6284.5,8685.694,710507.639,1.418,14,0.0417391304347825,9,11.806446,564.1566,1667.772
1987-11-01,-0.08534886451980639,NA,63.2162835747566,3.8899999999999997,1457,83.1,41,3.8,-0.0480512536454617,5.21,8.43,8.99,9.1,60.1367,6308.9,NA,708538.96,1.431,14,0.04163052905464015,8.75,NA,561.9962,1662.3444
1987-12-01,0.0728614797282483,NA,63.8943647113794,3.2699999999999996,1345,86.8,41,14.3,-0.04183964011576791,5.68,8.33,8.83,8.95,60.4739,6365.4,NA,714542.731,1.43,14.2,0.04152249134948116,8.75,NA,564.7643,1673.943
1988-01-01,0.040432268573479924,149.58,63.8890224150568,2.7800000000000002,1244,90.8,41.1,8.7,0.05759773021769443,5.64,7.76,8.26,8.42,60.4594,6378.8,8730.569,712911.686,1.433,14.2,0.043140638481449445,8.75,11.752855,568.2782,1688.9433
1988-02-01,0.041817402681285865,NA,64.209728235216,2.7700000000000005,1438,91.6,41.1,11.4,0.0021031991190259003,5.62,7.64,8.16,8.39,60.7643,6416,NA,720969.179,1.424,14.4,0.04302925989672968,8.5,NA,568.8191,1694.8406
1988-03-01,-0.033343259527283786,NA,65.1473203709606,3.1100000000000003,1525,94.6,40.9,5.1,-0.024632674523723308,5.71,8.04,8.57,8.82,60.8948,6442.2,NA,732517.236,1.405,13.7,0.04373927958833623,8.5,NA,572.7974,1711.1313
1988-04-01,0.00942474355374423,152.58,64.465759373903,3.129999999999999,1429,91.2,41,12.3,0.0097395353429377,5.98,8.33,8.87,9.11,61.2475,6464.3,8845.28,728588.764,1.416,13.3,0.04262574595055413,8.5,11.736396,579.6742,1726.1643
1988-05-01,0.0031761261289926512,NA,64.8741150767287,2.870000000000001,1444,94.8,41,25.5,0.02164638754390369,6.43,8.73,9.2,9.3,61.1353,6473.4,NA,730876.036,1.414,13.8,0.042480883602378894,9,NA,584.7259,1741.966
1988-06-01,0.04325601093597786,NA,64.9091259062828,2.3099999999999996,1485,94.7,41.1,34.6,0.04742571291802444,6.56,8.41,8.82,8.87,61.2995,6497.4,NA,738041.214,1.41,13.1,0.04495335029686176,9,NA,591.9212,1758.8985
1988-07-01,-0.0054113747714807925,154.16,64.8183277041137,2.2800000000000002,1439,93.4,41.1,25,0.022219839756007165,6.95,8.75,9.12,9.23,61.311,6524.5,8897.107,735048.213,1.417,13.4,0.04480135249366013,9.5,11.69119,593.339,1770.3387
1988-08-01,-0.038600104494526666,NA,64.9167115960235,2.0100000000000007,1460,97.4,40.9,17.2,0.009125387153956721,7.3,8.95,9.25,9.31,61.6234,6542.8,NA,735473.427,1.424,13.6,0.04465037910699232,10,NA,594.0797,1782.0941
1988-09-01,0.03972933403572454,NA,64.4340675046332,1.7300000000000004,1436,97.3,41,28.8,-0.007417151136296485,7.25,8.61,8.87,8.98,61.4255,6555.5,NA,738382.654,1.423,13.6,0.046140939597315356,10,NA,594.8602,1786.751
1988-10-01,0.025964462124019594,155.57,65.5715115140581,1.38,1516,94.1,41.1,19.5,-0.04022929593143021,7.36,8.37,8.65,8.74,61.694,6590.4,9015.661,744114.796,1.413,13.4,0.04507512520868118,10,11.569183,598.543,1796.4383
1988-11-01,-0.018890880672148058,NA,65.8982250531929,1.2400000000000002,1508,93,41.1,21.9,-0.03444968996481035,7.83,8.91,9.06,9.07,61.8494,6592.6,NA,746987.214,1.412,12.6,0.04579517069109085,10.5,NA,602.4156,1813.8856
1988-12-01,0.014687573342159865,NA,66.150042132661,0.9000000000000004,1501,91.9,40.9,21.8,0.021760753581804293,8.1,9.14,9.14,9,62.1171,6625.1,NA,756723.986,1.405,12.9,0.046511627906976605,10.5,NA,603.9771,1818.8168
1989-01-01,0.07111479162064382,157.39,66.3592503184594,0.4499999999999993,1466,97.9,41.1,7.3,0.04616212972972966,8.39,9.08,9.01,8.84,62.3103,6653.4,9107.314,757588.377,1.411,12.6,0.04631927212572373,10.5,11.565868,607.8665,1831.3239
1989-02-01,-0.028944148892513177,NA,65.2557975778181,0.4299999999999997,1383,95.4,41.2,-1.3,-0.019324119644232307,8.71,9.42,9.32,9.14,62.0353,6673.2,NA,749308.757,1.433,12.4,0.04702970297029707,11.5,NA,617.1357,1848.9238
1989-03-01,0.02080596244578503,NA,65.3073959458891,0.20999999999999908,1214,94.3,41.1,2.6,0.03414116893274666,8.9,9.53,9.3,9.11,62.195,6706.7,NA,744848.45,1.446,12.3,0.04683648315529987,11.5,NA,617.2401,1858.6888
1989-04-01,0.050089938788108856,159.55,66.0422470852451,0.5,1376,91.5,41.1,12.3,-0.004381495866940144,8.41,9.06,9.02,8.91,62.1753,6672.3,9176.827,751641.723,1.436,12.5,0.04497138184791494,11.5,11.731492,621.6735,1873.8181
1989-05-01,0.03513749345348671,NA,66.160372297324,-0.009999999999999787,1381,90.7,41,-1.4,0.053935155602652385,8.61,8.65,8.6,8.6,61.8321,6641.7,NA,748290.781,1.45,12,0.04563977180114098,11.5,NA,625.966,1890.222
1989-06-01,-0.007924554121958471,NA,65.9669484752014,0.0600000000000005,1322,90.6,40.9,-5.3,-0.009322256477308444,7.99,8.03,8.1,8.05,61.8246,6660.5,NA,745983.201,1.461,11.1,0.045454545454545414,11,NA,623.3177,1896.5262
1989-07-01,0.08837025922362152,162.96,66.0837590776801,0.1200000000000001,1283,92,40.9,4.4,-0.04538323991520998,7.8,7.56,7.82,7.92,61.2285,6683.9,9244.816,738331.883,1.482,11.8,0.0453074433656957,10.5,11.793877,637.41,1925.953
1989-08-01,0.015516716371120287,NA,67.1176230614738,0.3200000000000012,1334,89.6,40.9,3.4,0.05021049440610437,7.89,8.27,8.26,8.21,61.8334,6701.6,NA,757074.312,1.446,11.4,0.04435483870967749,10.5,NA,635.6061,1933.6821
1989-09-01,-0.006544367396408068,NA,66.8908693625122,0.33000000000000007,1314,95.8,40.8,11.1,-0.037250665205814215,7.91,8.36,8.31,8.24,61.6221,6721.7,NA,751769.922,1.455,11.5,0.04170008019246185,10.5,NA,636.0054,1943.2646
1989-10-01,-0.02517545224417217,164.3,65.8350951677528,0.15000000000000036,1365,93.9,40.8,6.1,-0.004062161023030808,7.77,7.86,7.92,7.92,61.5537,6754.8,9263.033,744512.086,1.474,11.9,0.04313099041533541,10.5,11.745679,640.3252,1958.9288
1989-11-01,0.016541324621341724,NA,66.1469980317946,0.3100000000000005,1344,90.9,40.7,15,-0.01835426736004886,7.59,7.74,7.84,7.9,61.7575,6761.3,NA,751170.815,1.469,11.7,0.043789808917197526,10.5,NA,638.2703,1963.2508
1989-12-01,0.02141681613390034,NA,66.1079515473152,0.4300000000000006,1422,90.5,40.5,7.8,-0.03178558320719593,7.55,7.86,7.93,7.98,62.1111,6761.4,NA,753653.558,1.463,11.6,0.04444444444444451,10.5,NA,635.6684,1966.6706
1990-01-01,-0.0688172252770326,165.24,67.5092200754082,0.7200000000000006,1748,93,40.5,14.3,-0.008582716538812485,7.74,8.35,8.43,8.46,61.7781,6801,9364.259,747766.562,1.47,11.8,0.04426877470355728,10,11.64915,635.9623,1976.2394
1990-02-01,0.008539042515520734,NA,66.6754424729389,0.7699999999999996,1329,89.5,40.6,1.7,0.009522746043815866,7.77,8.44,8.51,8.54,62.3426,6815.1,NA,758876.712,1.449,11.6,0.04570527974783278,10,NA,637.3542,1985.2716
1990-03-01,0.024254983989199008,NA,66.5382783173019,0.830000000000001,1246,91.3,40.6,21.1,0.004287715679196946,7.8,8.65,8.65,8.63,62.6446,6816.9,NA,763298.941,1.447,11.7,0.04788069073783352,10,NA,638.2907,1992.1492
1990-04-01,-0.02688713874867843,165.92,66.1339916995089,1.21,1136,93.9,40.4,22.5,-0.006617589782952682,7.79,9.04,9.04,9,62.5104,6860.6,9398.243,754502.717,1.469,11.8,0.04851330203442883,10,11.60066,640.4689,2001.2193
1990-05-01,0.09198919015680262,NA,65.8795151604435,0.8300000000000001,1067,90.6,40.6,21.2,-9.669818416245812e-4,7.75,8.56,8.6,8.58,62.6898,6852.4,NA,760633.418,1.466,11.7,0.04754481683554168,10,NA,637.8954,2006.9312
1990-06-01,-0.008886365756581527,NA,65.9877427473705,0.6699999999999999,1108,88.3,40.7,25.7,-0.019681662088137375,7.74,8.35,8.43,8.41,62.8923,6862.3,NA,762599.558,1.463,11.6,0.048913043478260754,10,NA,641.3951,2018.7124
1990-07-01,-0.005223158084617485,166.95,65.9975598494088,0.9299999999999997,1078,88.2,40.7,6.5,-0.043664332558105645,7.49,8.13,8.36,8.42,62.7933,6886.1,9404.494,758513.694,1.478,11.9,0.051083591331269496,10,11.583131,638.7696,2022.3559
1990-08-01,-0.09431418381548529,NA,65.718684777362,1.6000000000000005,1069,76.4,40.5,7.6,-0.006997820511594033,7.39,8.5,8.86,8.99,63.0241,6842.8,NA,766143.434,1.463,12.2,0.054826254826254806,10,NA,638.7269,2025.7867
1990-09-01,-0.05118430711299804,NA,65.6069390292664,1.8200000000000012,976,72.8,40.5,-6.3,-0.006469477968333526,7.14,8.47,8.82,8.96,63.0328,6839.5,NA,752056.783,1.493,12.4,0.0554272517321015,10,NA,638.786,2031.3354
1990-10-01,-0.006698212972973461,166.3,65.190720078746807,1.669999999999999,925,63.9,40.4,-7,-0.031627918604651084,7.11,8.24,8.65,8.78,62.6466,6783.4,9318.876,748831.502,1.5,12.2,0.05359877488514542,10,11.604449,638.4093,2041.9948
1990-11-01,0.05993421381578945,NA,64.998858167057,1.3800000000000008,941,66,40.2,9.6,-0.004202677764201135,7.02,7.91,8.26,8.4,61.8681,6785.1,NA,739979.429,1.522,12.4,0.05263157894736836,10,NA,639.1693,2042.659
1990-12-01,0.024827757355757596,NA,63.8429656670828,1.8199999999999994,861,65.5,40.3,9.9,0.0016881707464124762,6.44,7.68,8.08,8.26,61.4345,6824.1,NA,732277.339,1.531,12.5,0.05319148936170204,10,NA,642.758,2054.2614
1991-01-01,0.04151775167610161,167.67,62.5628202588146,2.0200000000000005,786,66.8,40.2,2.3,-0.012880703021547979,6.19,7.62,8.03,8.21,61.2241,6804.7,9275.276,727451.475,1.546,12.2,0.056018168054504214,9.5,11.578032,633.8352,2045.1341
1991-02-01,0.06728117486397855,NA,63.4961635326302,2.1499999999999995,853,70.4,40.1,30.2,0.025365878048780433,6.04,7.66,8.02,8.19,60.779,6814,NA,731756.928,1.535,12.7,0.056518462697814575,9,NA,635.6649,2055.5735
1991-03-01,0.022202832823658314,NA,63.9910185752549,2.5,911,87.7,40,34.1,0.09443381078891999,5.74,7.73,8.05,8.24,60.4377,6824.9,NA,727526.363,1.533,12.9,0.05243445692883886,9,NA,635.7023,2057.6291
1991-04-01,3.1979905037093914e-4,168.79,64.061240845819,2.6899999999999995,916,81.8,40.1,41.3,-0.005216214036607769,5.51,7.63,8.02,8.2,60.5982,6851.7,9347.597,741861.796,1.502,13.5,0.05149253731343295,9,11.434237,630.7175,2055.7834
1991-05-01,0.03860497456817802,NA,64.2035656879548,2.7299999999999995,991,78.3,40.2,49.9,0.01736941208903864,5.53,7.69,8.06,8.26,61.2041,6852.9,NA,747946.802,1.482,12.9,0.05133928571428581,8.5,NA,627.8121,2054.9927
1991-06-01,-0.0478926291527183,NA,64.0130870852145,2.88,964,82.1,40.4,54.4,0.031461409796888384,5.54,7.9,8.24,8.42,61.6923,6888.5,NA,744597.129,1.487,13.7,0.049592894152479694,8.5,NA,626.6887,2055.6519
1991-07-01,0.04485934319582552,169.12,64.2290424758369,2.829999999999999,973,82.9,40.5,61.9,-0.026754112570354094,5.53,7.77,8.2,8.36,61.8569,6875.2,9394.834,754316.131,1.467,13.8,0.04786450662739328,8.5,11.318681,622.0106,2041.7383
1991-08-01,0.019648784299779676,NA,63.5595876877594,2.7300000000000004,944,82,40.6,61.6,0,5.33,7.34,7.82,8.06,61.8681,6891.4,NA,751137.813,1.471,13.9,0.046120058565153776,8.5,NA,619.8177,2035.7102
1991-09-01,-0.019143737536368444,NA,63.6164461183204,2.71,974,83,40.6,67.8,-0.03839978689485046,5.11,6.92,7.47,7.82,62.3855,6910.5,NA,754350.402,1.472,14,0.04595185995623652,8,NA,621.0932,2036.956
1991-10-01,0.011834237037883666,171.49,63.0794890415955,3.09,991,78.3,40.6,70.4,3.3368186131976785e-4,4.82,6.74,7.47,7.91,62.3229,6921.1,9427.581,755111.98,1.474,14.4,0.04433139534883712,8,11.117333,618.0319,2035.5251
1991-11-01,-0.04390370868430493,NA,62.9318378541597,3.5900000000000007,984,69.1,40.7,54.9,-0.019348359835427598,4.35,6.48,7.38,7.94,62.2427,6932.2,NA,752667.315,1.48,14.8,0.04492753623188395,7.5,NA,618.6758,2040.1196
1991-12-01,0.11158785482760014,NA,62.7901500764328,3.5300000000000002,1061,68.2,40.7,57.4,-0.05295390513768217,3.88,5.93,6.71,7.41,61.9705,6995.7,NA,743085.397,1.504,15.4,0.04401154401154406,6.5,NA,618.9736,2046.3226
1992-01-01,-0.01992375046079986,172.81,63.8416134463935,3.9299999999999997,1077,67.5,40.6,48.2,0.04753353858477749,3.84,6.44,7.31,7.77,61.6471,7065.3,9540.444,757479.217,1.471,16.1,0.04014336917562722,6.5,10.855581,612.7885,2043.4159
1992-02-01,0.009589542075418622,NA,63.8582280776685,3.8699999999999997,1146,68.8,40.7,49,0.01714481694238934,3.93,6.58,7.27,7.8,62.0794,7097.8,NA,759384.431,1.465,16.7,0.03708987161198296,6.5,NA,609.2382,2036.1083
1992-03-01,-0.021831862704186245,NA,63.439015369955,3.91,1082,76,40.7,47.3,0.007416608774392763,4.05,6.94,7.54,7.96,62.5955,7105.5,NA,762440.896,1.461,17.1,0.03843416370106767,6.5,NA,606.9133,2038.3013
1992-04-01,0.02789271456864073,172.77,63.84182667082,4.36,1054,77.2,40.8,53.4,-3.3462352850821553e-4,3.7,6.91,7.61,8.06,63.0726,7126.8,9643.893,767521.889,1.454,17.4,0.038325053229240735,6.5,10.680886,601.5669,2037.2106
1992-05-01,9.63957075388544e-4,NA,64.1061046468945,4.14,1056,79.2,40.9,57.3,-0.026779758085926475,3.7,6.61,7.33,7.84,63.2761,7161.1,NA,760844.122,1.464,17.8,0.03892427459306447,6.5,NA,601.9064,2033.8978
1992-06-01,-0.0173588320593403,NA,64.2688255011641,4.220000000000001,1057,80.4,40.8,55,-0.040128410454845054,3.57,6.29,7.14,7.79,63.3102,7191.7,NA,768864.805,1.454,18.2,0.03737658674188982,6.5,NA,600.3061,2030.6556
1992-07-01,0.03937368405300812,174.74,64.508470235036,4.279999999999999,1089,76.6,40.8,51.4,-0.021619648571193806,3.18,5.84,6.72,7.46,63.8769,7187,9739.185,779161.336,1.438,18.1,0.037245256500351154,6,10.54005,597.0627,2022.4499
1992-08-01,-0.023997530034600256,NA,64.479866919441,4.26,1075,76.1,40.8,48.9,-0.03699190394374785,3.16,5.6,6.62,7.42,63.5221,7212.8,NA,766766.658,1.464,18,0.034989503149055246,6,NA,596.8746,2025.4536
1992-09-01,0.009105593819543456,NA,64.9948726184735,4.6899999999999995,1114,75.6,40.7,56.4,0.02814402997505172,2.69,5.33,6.37,7.38,63.7217,7179.5,NA,777427.478,1.443,18.1,0.032775453277545274,6,NA,598.3495,2035.2957
1992-10-01,0.0021062829709799225,175.61,65.1361577203286,4.67,1132,73.3,40.8,54.1,0.08051786881671696,2.96,5.9,6.8,7.63,64.1556,7133.6,9840.753,780574.063,1.437,18.9,0.03549060542797511,6,10.455215,596.3093,2032.9216
1992-11-01,0.03026180665862377,NA,64.9646468360052,4.32,1118,85.3,40.9,59.6,0.03663128049633513,3.27,6.23,6.95,7.59,64.4144,7144.5,NA,781904.286,1.437,17.9,0.03467406380027738,6,NA,597.9033,2033.9794
1992-12-01,0.010107766174460187,NA,65.6753614781757,4.32,1176,91,40.9,50.9,0.016732772643450966,3.08,6.04,6.7,7.4,64.5161,7399,NA,794075.568,1.42,19,0.03386316516931598,6,NA,595.8703,2035.5969
1993-01-01,0.007045989450354284,175.69,66.2959636905096,4.3100000000000005,1177,89.3,41.1,52.4,0.0010826981259992596,2.9,5.57,6.39,7.21,64.7738,7237.6,9857.185,796064.555,1.42,18.3,0.034458993797381154,6,10.419139,596.386,2034.6228
