Date,SP500Returns,HouseValue,RetailSales,BuildingPermits,ConsumerSentiment,AvgWeeklyHoursMan,NewOrdersMan,ThreemonthsIR,FiveyearsIR,TenyearsIR,ThirtyyearsIR,IndProdInd,DispPersIncome,ManTradeSales,TotalInvToSales,AvgDurUnem,YOYCoreCPI,PrimeLendRate,CommNndLoansAllBanks,OutstandingLoans,SP500Returns_pct_change,HouseValue_pct_change,RetailSales_pct_change,BuildingPermits_pct_change,ConsumerSentiment_pct_change,AvgWeeklyHoursMan_pct_change,NewOrdersMan_pct_change,ThreemonthsIR_pct_change,FiveyearsIR_pct_change,TenyearsIR_pct_change,ThirtyyearsIR_pct_change,IndProdInd_pct_change,DispPersIncome_pct_change,ManTradeSales_pct_change,TotalInvToSales_pct_change,AvgDurUnem_pct_change,YOYCoreCPI_pct_change,PrimeLendRate_pct_change,CommNndLoansAllBanks_pct_change,OutstandingLoans_pct_change
2008-11-01,-0.07484904258064518,190540,301332,626,55.3,39.4,386733,0.01,1.93,2.93,3.45,93.4737,11713.8,1184469,1.45,18.9,0.02015893915169764,4,1576.4832,6969.6847,-55.82160072446458,-0.9543810038674216,-4.287393196328182,-14.945652173913048,-3.993055555555558,-0.5050505050505083,-7.8581894857224555,-97.72727272727273,-31.071428571428573,-26.932668329177044,-20.68965517241378,-1.2986834713780704,0.8358656072722681,-2.728438120281551,6.617647058823528,-5.025125628140703,-9.249685024950761,0,-0.6436081332061749,-0.5570370500578514
2008-12-01,0.007821576897053983,188637,294025,554,60.1,39,365490,0.11,1.55,2.25,2.69,90.825,11655.4,1178034,1.47,19.9,0.017624596562335837,3.25,1537.8172,6889.8008,-110.44980219837377,-0.9987404219586438,-2.4249001101774748,-11.501597444089462,8.679927667269439,-1.015228426395931,-5.492936987534036,1000,-19.689119170984448,-23.208191126279864,-22.02898550724638,-2.8336312781028106,-0.4985572572521302,-0.5432814197754432,1.379310344827589,5.291005291005302,-12.571805342982945,-18.75,-2.4526744084554797,-1.146162322091837
2009-01-01,-0.0856573429283144,186788,298673,545,61.2,38.9,343559,0.24,1.85,2.87,3.58,88.583,11718,1153058,1.48,19.8,0.016723503187990874,3.25,1545.2537,6908.0541,-1195.1416070661844,-0.9801894644210885,1.580817957656655,-1.6245487364620947,1.830282861896837,-0.2564102564102555,-6.000437768475198,118.18181818181816,19.354838709677423,27.555555555555557,33.085501858736066,-2.468483347096073,0.5370901041577225,-2.1201425425751763,0.6802721088435382,-0.5025125628140614,-5.11270355130069,0,0.4835750308944453,0.2649321878797961
2009-02-01,-0.10993119757149228,185237,297631,558,56.3,39,343150,0.26,1.99,3.02,3.71,88.0069,11598.7,1160215,1.45,20.2,0.01800980653363804,3.25,1526.9988,6903.8344,28.338323152858447,-0.8303531276099063,-0.34887653052000367,2.3853211009174258,-8.006535947712424,0.25706940874037354,-0.11904796556050368,8.333333333333348,7.567567567567557,5.226480836236935,3.631284916201105,-0.6503505187225533,-1.0180918245434323,0.620697310976559,-2.0270270270270285,2.020202020202011,7.691590279785743,0,-1.1813529390028221,-0.061083771767223016
2009-03-01,0.08540446162249471,183743,292300,513,57.3,38.5,333431,0.21,1.67,2.71,3.56,86.6045,11593.4,1136275,1.47,20.9,0.017876130957932945,3.25,1507.9161,6835.6365,-177.68901231786643,-0.8065343316939866,-1.7911440676542378,-8.064516129032262,1.7761989342806483,-1.2820512820512775,-2.8322890864053596,-19.23076923076924,-16.080402010050253,-10.264900662251652,-4.043126684636111,-1.5935114178547316,-0.04569477613871609,-2.0634106609550784,1.379310344827589,3.4653465346534684,-0.7422377106351519,0,-1.249686640225267,-0.9878264171574003
2009-04-01,0.0939250798621647,182289,293614,521,65.1,38.7,334449,0.14,2.02,3.16,4.05,85.9406,11660.2,1127427,1.45,21.7,0.0193232662192393,3.25,1488.9152,6885.0638,9.976783504979947,-0.7913226626320435,0.44953814574066886,1.5594541910331383,13.612565445026181,0.5194805194805197,0.3053105440105952,-33.33333333333333,20.958083832335326,16.605166051660515,13.76404494382022,-0.7665883412524721,0.5761899011506699,-0.7786847374095185,-1.3605442176870763,3.8277511961722466,8.09534940593033,0,-1.2600767376911737,0.7230826273456836
2009-05-01,0.05308144625538547,180864,296501,556,68.7,38.6,339817,0.14,2.34,3.47,4.34,85.0635,11826.7,1127913,1.43,22.4,0.018461309413034588,3.25,1465.7173,6850.6255,-43.485332849029646,-0.7817257212448414,0.9832637408297984,6.717850287907878,5.529953917050712,-0.25839793281654533,1.6050279713798021,0,15.841584158415834,9.810126582278489,7.160493827160486,-1.0205886391298158,1.427934340748882,0.04310700382375021,-1.379310344827589,3.2258064516129004,-4.460720027479104,0,-1.5580403773163054,-0.5001885385579108
2009-06-01,1.9582653030303376e-4,179643,302169,601,70.8,38.7,345129,0.19,2.54,3.53,4.32,84.7841,11610.9,1126129,1.38,23.9,0.017119726678550107,3.25,1436.0081,6766.1848,-99.63108290350479,-0.6750928874734607,1.9116293031052223,8.093525179856108,3.056768558951961,0.2590673575129543,1.5631943075243404,35.7142857142857,8.547008547008561,1.7291066282420609,-0.4608294930875445,-0.3284605030359766,-1.824684823323508,-0.1581682275139995,-3.4965034965035002,6.696428571428581,-7.266996638587608,0,-2.0269393013236603,-1.2325983955771669
2009-07-01,0.07414172701671662,178698,302802,595,66,39,348909,0.18,2.53,3.52,4.31,85.7471,11560.4,1142764,1.36,25.1,0.015270992984974363,3.25,1386.1858,6691.399,37760.92053103594,-0.526043319249847,0.20948542041043794,-0.9983361064891838,-6.779661016949145,0.7751937984496138,1.0952426484010402,-5.263157894736848,-0.3937007874015852,-0.28328611898016387,-0.23148148148149916,1.1358261749549792,-0.4349361375948435,1.4771842302258475,-1.4492753623188248,5.020920502092063,-10.798850520739245,0,-3.469499928308206,-1.105287576537961
2009-08-01,0.033560189240494864,177910,309023,616,65.7,39.1,355776,0.15,2.39,3.4,4.18,86.7094,11538.6,1143418,1.32,25.3,0.014339650543224725,3.25,1357.2702,6612.98,-54.73508563817497,-0.4409674422769183,2.054477843607372,3.529411764705892,-0.4545454545454519,0.2564102564102555,1.9681349578256846,-16.666666666666664,-5.533596837944654,-3.409090909090917,-3.0162412993039456,1.1222536972095742,-0.18857478979965592,0.05722966421763953,-2.941176470588236,0.7968127490039834,-6.098768054349957,0,-2.085982990159041,-1.171937288450453
2009-09-01,0.035723345788458705,177234,301033,609,73.5,39.2,359189,0.14,2.31,3.31,4.03,87.4072,11573.1,1144772,1.32,26.6,0.014798373886199645,3.25,1322.8237,6512.1787,6.445602950753626,-0.37996739924680556,-2.5855680645129997,-1.1363636363636354,11.87214611872145,0.2557544757033181,0.959311476884328,-6.666666666666654,-3.347280334728031,-2.6470588235294024,-3.5885167464114742,0.8047570390292247,0.29899641204305105,0.11841688691274221,0,5.138339920948609,3.1989855093899733,0,-2.537925020382825,-1.52429464477436
2009-10-01,-0.019762000860415463,176707,304154,583,70.6,39.3,366143,0.05,2.31,3.41,4.23,87.6595,11538.1,1150407,1.31,27.5,0.017127331771131127,3.25,1303.9646,6453.4698,-155.3195688260534,-0.2973470101673481,1.0367634113203517,-4.269293924466333,-3.9455782312925236,0.25510204081631294,1.9360281077649866,-64.28571428571428,0,3.0211480362537735,4.962779156327546,0.2886489900145506,-0.3024254521260539,0.4922377556404234,-0.7575757575757569,3.383458646616533,15.737931091897694,0,-1.4256699513321314,-0.9015247078523858
2009-11-01,0.05736406198137356,176490,306675,623,67.4,39.6,369445,0.06,2.01,3.21,4.2,88.0061,11571,1159044,1.3,28.9,0.01714243571010421,3.25,1287.2206,6510.394,-390.27456473943084,-0.12280215271607275,0.8288564345693361,6.861063464837058,-4.5325779036827,0.7633587786259666,0.9018334366627245,19.999999999999996,-12.987012987013003,-5.865102639296193,-0.7092198581560294,0.3953935397760677,0.2851422677910609,0.7507777682159489,-0.7633587786259555,5.090909090909079,0.08818617619434921,0,-1.2840839390885206,0.8820712231426331
2009-12-01,0.01777057118840042,176392,308413,664,72.5,39.7,371392,0.06,2.69,3.85,4.63,88.2819,11630,1162939,1.28,29.7,0.018236717759594345,3.25,1256.7441,6430.5595,-69.02142112221651,-0.05552722533854748,0.5667237303334183,6.581059390048161,7.566765578635004,0.2525252525252597,0.5270067263056788,0,33.83084577114428,19.937694704049846,10.238095238095223,0.3133873674665555,0.5098954282257262,0.33605281594142333,-1.538461538461544,2.768166089965396,6.383468883859589,0,-2.3676205927717575,-1.2262621893544323
2010-01-01,-0.03697424615494738,176328,308299,636,74.4,39.9,393694,0.08,2.34,3.63,4.51,89.2744,11644.6,1159614,1.27,30.3,0.015123351706495702,3.25,1234.838,6365.5157,-308.06447785472415,-0.03628282461789478,-0.03696342242383022,-4.216867469879515,2.6206896551724146,0.5037783375314797,6.004975874547647,33.33333333333335,-13.011152416356886,-5.714285714285716,-2.591792656587477,1.1242395100241387,0.12553740326741725,-0.28591353458780056,-0.78125,2.020202020202033,-17.07196489050613,0,-1.7430835760438357,-1.0114796387468372
2010-02-01,0.0285136889405313,176130,308628,650,73.6,39.6,394215,0.13,2.3,3.61,4.55,89.5648,11655.6,1167271,1.28,29.8,0.013494526888039982,3.25,1219.7346,6304.0133,-177.11770192971466,-0.11229073091058028,0.1067145855160101,2.2012578616352307,-1.0752688172043112,-0.7518796992481147,0.13233628147748533,62.5,-1.7094017094017144,-0.5509641873278293,0.8869179600886845,0.32528922065004906,0.09446438692612968,0.6603059293868396,0.7874015748031482,-1.650165016501648,-10.770263431459547,0,-1.2231078084736557,-0.9661809490156492
